backdrop_path,id,imdb_id,original_language,original_title,overview,poster_path,release_date,runtime,title,video,vote_average,vote_count,year,decade,genres_list,production_companies_name_list,production_countries_list,production_companies_country_list,spoken_languages_list
/m8mW6Faz4eXPamx0szTiA1cvdbF.jpg,902,tt0112682,fr,La Cité des Enfants Perdus,"A scientist in a surrealist society kidnaps children to steal their dreams, hoping that they slow his aging process.",/whwT3Q9JxbAYzEc3t7uYYcCbTMf.jpg,1995-08-17,108,The City of Lost Children,False,7.321,918,1995,1990,"['Fantasy', 'Science Fiction', 'Adventure']","['Victoires Productions', 'Constellation Productions', 'Claudie Ossard Productions', 'Eurimages', ""Club d'Investissement Média"", 'Canal+ España', 'Studio Image', 'Cofimage 4', 'Cofimage 5', 'Constellation', 'Elías Querejeta P. C.', 'France 3 Cinéma', 'Lumière Pictures', 'Ossane', 'Phoenix Images', 'PROCIREP', 'Tele München Fernseh Produktionsgesellschaft (TMG)', 'CNC', 'TVE', 'StudioCanal', 'MEDIA Programme of the European Union', 'Sony Pictures Classics']","['BE', 'FR', 'DE', 'ES', 'GB']","['', '', '', 'FR', '', 'ES', '', '', '', '', 'ES', 'FR', 'GB', '', '', 'FR', 'DE', 'FR', 'ES', 'FR', 'BE', 'US']","['cn', 'fr']"
/u1wxXBJpxifopSbVxCjgTVapEE1.jpg,934,tt0048021,fr,Du rififi chez les hommes,"Out of prison after a five-year stretch, jewel thief Tony turns down a quick job his friend Jo offers him, until he discovers that his old girlfriend Mado has become the lover of local gangster Pierre Grutter during Tony's absence. Expanding a minor smash-and-grab into a full-scale jewel heist, Tony and his crew appear to get away clean, but their actions after the job is completed threaten the lives of everyone involved.",/heVdAFNZUxXVmO6jiJcEHCvI5lK.jpg,1955-04-13,118,Rififi,False,7.864,460,1955,1950,"['Drama', 'Action', 'Crime']","['Indusfilms', 'Société Nationale Pathé Cinéma', 'Prima Films']",['FR'],"['', '', '']","['en', 'fr', 'it']"
/xV1EfNSEg6id6juJPr1vM6p9x5X.jpg,979,tt0290673,fr,Irréversible,A woman’s lover and her ex-boyfriend take justice into their own hands after she becomes the victim of a rapist.,/rxeDxo8FvZpLu6iplNpxdtAVnfu.jpg,2002-05-22,98,Irreversible,False,7.236,2458,2002,2000,"['Drama', 'Thriller', 'Crime', 'Mystery']","['Wild Bunch', 'Eskwad', 'StudioCanal', 'Les Cinémas de la Zone', 'Nord-Ouest Productions', '120 Films', 'Canal+']",['FR'],"['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']",['fr']
/aTKvtg7KEXnbAPhQ2pF9KXO4oKM.jpg,1093,tt0051378,fr,Ascenseur pour l'échafaud,"A self-assured businessman murders his employer, the husband of his mistress, which unintentionally provokes an ill-fated chain of events.",/dLbf8LtbLQFM7KUaVgwkfKIPqXu.jpg,1958-01-29,91,Elevator to the Gallows,False,7.628,496,1958,1950,"['Crime', 'Drama', 'Thriller']",['Nouvelles Éditions de Films (NEF)'],['FR'],[''],"['de', 'fr']"
/y0eyUFB8dBLKjbQFeAgFMiklQDq.jpg,1254,tt0485241,fr,"Je vais bien, ne t'en fais pas","A 19-year-old searches for her twin brother after he runs away from home, following a fight with their father.",/yD6skMZZq0Rgn2NhI9dk4B2Dipu.jpg,2006-09-06,96,"Don't Worry, I'm Fine",False,7.239,521,2006,2000,['Drama'],['Fin Août Productions'],['FR'],['FR'],['fr']
/4lw52AgWNADFkdU3VSRvFK4TPr6.jpg,1386,tt0169173,fr,C'était un rendez-vous,A high-speed drive through the streets of Paris.,/xRa1Vs1z2FXmewlLWIM3ZMQilHl.jpg,1976-01-01,8,Rendezvous,False,7.194,67,1976,1970,"['Action', 'Romance']",['Les Films 13'],['FR'],['FR'],['xx']
/mgDv2dDihyetAcENxyf2tpXY245.jpg,1407,tt0450188,fr,La Môme,"From the mean streets of the Belleville district of Paris to the dazzling limelight of New York's most famous concert halls, Edith Piaf's life was a constant battle to sing and survive, to live and love. Raised in her grandmother's brothel, Piaf was discovered in 1935 by nightclub owner Louis Leplee, who persuaded her to sing despite her extreme nervousness. Piaf became one of France's immortal icons, her voice one of the indelible signatures of the 20th century.",/pmKVYXBb57iQ9cKXuYF1GCWxBip.jpg,2007-02-14,140,La Vie en Rose,False,7.5,1433,2007,2000,"['Music', 'Drama']","['TF1 International', 'Légende Films', 'Okko Production', 'Songbird Pictures', 'TF1 Films Production']","['CZ', 'FR', 'GB']","['FR', 'FR', 'CZ', 'GB', 'FR']",['fr']
/cTaT7WiNAS7rCl1sdl7xtYGBx6b.jpg,1421,tt0076155,fr,L'Homme qui aimait les femmes,At Bertrand Morane's burial there are many of the women that the 40-year-old engineer loved. In flashback Bertrand's life and love affairs are told by himself while writing an autobiographical novel.,/doFxMMzi8waOGe0LXjQgWYBSyju.jpg,1977-04-27,119,The Man Who Loved Women,False,7.2,157,1977,1970,"['Comedy', 'Drama', 'Romance']","['Les Films du Carrosse', 'Les Productions Artistes Associés']",['FR'],"['FR', 'FR']",['fr']
/cyrTS0WBf8KOSNvhszWIsAnDMlL.jpg,1549,tt0338977,fr,L'Esquive,"A group of teenagers living in a housing project in the outskirts of Paris rehearse a scene from Marivaux's play of the same name. Krimo is determined not to take part, but after developing feelings for Lydia, he quickly assumes the main role and love interest in the play.",/vrGRVDJqa9WcFbfoIV9vYV3Fg7d.jpg,2003-11-25,124,Games of Love and Chance,False,6.798,114,2003,2000,"['Romance', 'Drama']","['CinéCinéma', 'Lola Films', 'Noé Productions']",['FR'],"['FR', 'FR', 'FR']",['fr']
/liIEasMsfpoJY5tMGngRO1NIQ7s.jpg,1553,tt0411270,fr,De battre mon cœur s'est arrêté,"Like his father, Tom is a real estate agent who makes his money from dirty, and sometimes brutal, deals. But a chance encounter prompts him to take up the piano and become a concert pianist. He auditions with the help of a beautiful, young virtuoso pianist who cannot speak French - music is their only exchange. But pressures from the ugly world of his day job soon become more than he can handle...",/tGH2kEVM78VsdXPX4TnhHq7Qdxa.jpg,2005-03-16,107,The Beat That My Heart Skipped,False,6.943,368,2005,2000,"['Music', 'Drama', 'Crime']","['La Région Île-de-France', 'Why Not Productions', 'Sédif Productions', 'France 3 Cinéma', 'Cofimage 15', 'Canal+', 'Ciné Cinéma']",['FR'],"['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']","['zh', 'fr', 'en', 'ru', 'vi']"
/kiSderXBFLpkSp7dZ5RQkHOD5nh.jpg,1555,tt0283900,fr,L'Auberge espagnole,"A strait-laced French student moves into an apartment in Barcelona with a cast of six other characters from all over Europe. Together, they speak the international language of love and friendship.",/qKq4uLZDAJhBfpRsfPRYouQ5jW5.jpg,2002-06-19,122,The Spanish Apartment,False,7.105,1004,2002,2000,"['Drama', 'Comedy', 'Romance']","['Mate Producciones S.A.', 'Bac Films', 'Ce Qui Me Meut Motion Pictures', 'France 2 Cinéma', 'Mate Films', 'StudioCanal', 'Vía Digital', 'Fox Searchlight Pictures']","['FR', 'ES']","['', 'FR', 'FR', 'FR', '', 'FR', 'ES', 'US']","['it', 'fr', 'es', 'en', 'ca', 'da', 'de']"
/37tFM2qQl793fq3fz6n76L59BLA.jpg,1561,tt0061996,fr,Mouchette,A young girl living in the French countryside suffers constant indignities at the hand of alcoholism and her fellow man.,/raizDhYcnFXwIiQNSrJi3rY4Jhn.jpg,1967-03-28,81,Mouchette,False,7.482,199,1967,1960,['Drama'],"['Argos Films', 'Parc Film']",['FR'],"['FR', 'FR']",['fr']
/lns7roobSPQQTF54oSPzkT3qH1q.jpg,1563,tt0084628,fr,Sans soleil,"A woman narrates the thoughts of a world traveler, meditations on time and memory expressed in words and images from places as far-flung as Japan, Guinea-Bissau, Iceland, and San Francisco.",/2ZmVbnecEeGoZCimxMhpY0Nz7eh.jpg,1983-02-15,100,Sans Soleil,False,7.5,202,1983,1980,['Documentary'],['Argos Films'],['FR'],['FR'],['fr']
/1D4RuUuWwAuTyAp4pOUjfMCrQBY.jpg,1567,tt0157016,fr,Seul contre tous,"After completing jail time for beating up a man who tried to seduce his mentally-handicapped teenage daughter, The Butcher wants to start life anew. He institutionalizes his daughter and moves to the Lille suburbs with his mistress, who promises him a new butcher shop. Learning that she lied, The Butcher returns to Paris to find his daughter.",/4kMB2AAcDQ5diRuh7NTxuS90bx7.jpg,1998-05-16,89,I Stand Alone,False,7.54,439,1998,1990,"['Drama', 'Thriller']","['Canal+', 'Les Cinémas de la Zone', 'Love Streams Productions']",['FR'],"['FR', 'FR', '']",['fr']
/eFe1Beyx0VAcKgnhnSbBdUfsus9.jpg,1568,tt0218871,fr,Carne,A butcher in Paris takes his revenge after his daughter is brutally attacked.,/8r9i7OFgTVrj8EVOSCiSH53Tqmf.jpg,1991-05-01,38,Carne,False,6.833,183,1991,1990,"['Drama', 'Thriller', 'Crime']",['Les Cinémas de la Zone'],['FR'],['FR'],"['fr', 'de']"
/3ekis9Ry3lNwRzfh5rRhkLqfeVm.jpg,1600,tt0101765,fr,La Double Vie de Véronique,"Véronique is a beautiful young French woman who aspires to be a renowned singer; Weronika lives in Poland, has a similar career goal and looks identical to Véronique, though the two are not related. The film follows both women as they contend with the ups and downs of their individual lives, with Véronique embarking on an unusual romance with Alexandre Fabbri, a puppeteer who may be able to help her with her existential issues.",/oqRyO9xrNBRaxqF9pCHHgLuaATx.jpg,1991-05-15,98,The Double Life of Véronique,False,7.5,647,1991,1990,"['Drama', 'Mystery', 'Fantasy']","['Sidéral Productions', 'Zespól Filmowy ""Tor""', 'Norsk Film', 'Canal+']","['FR', 'NO', 'PL']","['', '', 'NO', 'FR']","['fr', 'it', 'pl']"
/b8r0lOXNNeIR9bQ3vf3Lr4S1lvj.jpg,1622,tt0415932,fr,Lemming,"After the death of his boss's wife, a young engineer faces the sudden psychological metamorphosis of his own wife, seemingly possessed by the soul of the deceased...",/oeNPyQRhpnaa4dMyt2lNMQNPv75.jpg,2005-05-11,130,Lemming,False,6.66,106,2005,2000,"['Drama', 'Thriller', 'Mystery']",['Diaphana Films'],['FR'],['FR'],['fr']
/qqkQ4tA3n7zWNnKx8CUczdVNTTc.jpg,1626,tt0056663,fr,Vivre sa vie: film en douze tableaux,Twelve episodic tales in the life of a Parisian woman and her slow descent into prostitution.,/rNjXvdHnhXyZDbOBA6KhzWch8bb.jpg,1962-09-20,84,Vivre Sa Vie,False,7.799,541,1962,1960,['Drama'],"['Pathé Consortium Cinéma', 'Les Films de la Pléiade']",['FR'],"['FR', 'FR']",['fr']
/iezEtU0jnEu0P2128PkBxVjJf7x.jpg,1627,tt0064285,fr,L'Enfant sauvage,"In 1798, a feral boy is discovered outside the town of Aveyron, France. Diagnosed as mentally impaired, he is relegated to an asylum. A young doctor named Jean Itard becomes convinced that the boy has normal mental capacity, but that his development was hindered by lack of contact with society. He brings the boy home and begins an arduous attempt at education over several years.",/ivIyyc2VgefJK9LdAogl1BEgmeH.jpg,1970-02-26,83,The Wild Child,False,7.1,256,1970,1970,"['Drama', 'History']","['Les Films du Carrosse', 'Les Productions Artistes Associés']",['FR'],"['FR', 'FR']",['fr']
/1dSopaBgvxYinmhaCOsLoZSeWD3.jpg,1628,tt0055032,fr,Jules et Jim,"In the carefree days before World War I, introverted Austrian author Jules strikes up a friendship with the exuberant Frenchman Jim and both men fall for the impulsive and beautiful Catherine.",/kuFjZlcZhQFDtIjuI3GQJjsQG03.jpg,1962-01-23,110,Jules and Jim,False,7.636,832,1962,1960,"['Drama', 'Romance']","['Les Films du Carrosse', 'Sédif Productions (as S.E.D.I.F.)']",['FR'],"['FR', '']","['en', 'fr', 'de']"
/8ZKnr64zvcsU2xXNlw9vdZ2lE6d.jpg,1629,tt0061473,fr,La Chinoise,"A small group of French students are studying Mao, trying to find out their position in the world and how to change the world to a Maoistic community using terrorism.",/aQacTbz1S0EwTmrx4CxobALHlEr.jpg,1967-08-30,96,La Chinoise,False,7.006,178,1967,1960,"['Comedy', 'Drama']","['Anouchka Films', 'Les Productions de la Guéville', 'Athos Films', 'Parc Film', 'Simar Films']",['FR'],"['FR', 'FR', '', 'FR', '']",['fr']
/bEe4xvjFr9kObNeBCw8kce3o047.jpg,1651,tt0064990,fr,La Sirène du Mississipi,A man orders a mail-order bride but receives instead a con woman.,/l2jsT4bWzGZry34x4k5eNiSquhv.jpg,1969-06-18,123,Mississippi Mermaid,False,6.62,167,1969,1960,"['Crime', 'Drama', 'Romance', 'Thriller']","['Produzioni Associate Delphos', 'Les Films du Carrosse', 'Les Productions Artistes Associés']","['FR', 'IT']","['IT', 'FR', 'FR']",['fr']
/goBPr2y6uMU063J08bXuJjCAlil.jpg,1660,tt0074152,fr,L'Argent de poche,"Various experiences of childhood are seen in several sequences that take place in the small town of Thiers, France. Vignettes include a boy's awakening interest in girls, couples double-dating at the movies, brothers giving their friend a haircut, a boy dealing with an abusive home life, a baby and a cat sitting by an open window, a child telling a dirty joke, and a boy who develops a crush on his friend's mother.",/lBOkXZ2RsL2BO6NlrFgR9yT7J4I.jpg,1976-03-17,104,Small Change,False,7.2,117,1976,1970,"['Comedy', 'Drama']","['Les Productions Artistes Associés', 'Les Films du Carrosse']",['FR'],"['FR', 'FR']","['fr', 'hu', 'it']"
/lPsKI7VR1FJY3w8iEOBZEhWAESc.jpg,1667,tt0428803,fr,La Marche de l'empereur,"Every year, thousands of Antarctica's emperor penguins make an astonishing journey to breed their young. They walk, marching day and night in single file 70 miles into the darkest, driest and coldest continent on Earth.  This amazing, true-life tale is touched with humour and alive with thrills. Breathtaking photography captures the transcendent beauty and staggering drama of devoted parent penguins who, in the fierce polar winter, take turns guarding their egg and trekking to the ocean in search of food. Predators hunt them, storms lash them. But the safety of their adorable chicks makes it all worthwhile. So follow the leader... to adventure!!",/o9xJ1xG1WKlHkl8ACqq0LShOuMu.jpg,2005-01-26,80,March of the Penguins,False,7.015,1003,2005,2000,"['Documentary', 'Family']","['Wild Bunch', 'Buena Vista International Film Production France', 'APC', ""L'Institut Polare Français Paul-Émile Victor"", 'Bonne Pioche', 'Canal+', 'National Geographic Films', 'Warner Independent Pictures (WIP)']","['FR', 'US']","['FR', 'FR', 'FR', '', 'FR', 'FR', 'US', 'US']","['fr', 'en']"
/mQsMFca19fZsLKMc6x5FjwncTYh.jpg,1672,tt0082949,fr,Le Professionnel,"French secret service agent Josselin Beaumont is dispatched to take down African warlord N'Jala. But when his assignment is canceled, he's shocked to learn that his government is surrendering him to local authorities. He is given a mock trial and sentenced to 20 years of hard labor. But Beaumont escapes from prison and vows not only to avenge himself against his betrayers but also to finish his original assignment.",/dhAZ8T0tTlTNw3D7Cn8wc87sk1w.jpg,1981-10-21,108,The Professional,False,7.28,435,1981,1980,"['Action', 'Adventure', 'Thriller']","['Cerito Films', 'Les Films Ariane']",['FR'],"['', 'FR']",['fr']
/6MbFN88F27WvGC9WhAXq5KUIgTj.jpg,1675,tt0070460,fr,La Nuit américaine,"A committed film director struggles to complete his movie while coping with a myriad of crises, personal and professional, among the cast and crew.",/vUNdp6wRA7177aww0MPvocnu4xf.jpg,1973-05-24,116,Day for Night,False,7.858,529,1973,1970,"['Comedy', 'Drama']","['Les Films du Carrosse', 'Productions et Éditions Cinématographiques Françaises', 'Produzione Intercontinentale Cinematografica (PIC)', 'Warner Bros. Entertainment France']",['FR'],"['FR', 'FR', 'IT', 'FR']","['en', 'fr']"
/u97pGlftKRNbUn0jOoQgIobSBvb.jpg,1716,tt0080610,fr,Le Dernier Métro,"In occupied Paris, an actress married to a Jewish theater owner must keep him hidden from the Nazis while doing both of their jobs.",/t8KMFg9PiD9GSIHXlzast2WhZex.jpg,1980-09-17,131,The Last Metro,False,7.228,408,1980,1980,"['Drama', 'Romance', 'War']","['Les Films du Carrosse', 'Sédif Productions', 'SFP', 'TF1 Films Production', 'TF1']",['FR'],"['FR', 'FR', 'FR', 'FR', 'FR']","['de', 'fr', 'it']"
/9yPgh3v4itb0ah4XWgGM4BdAtNa.jpg,1719,tt0058458,fr,La Peau douce,"Pierre Lachenay is a well-known publisher and lecturer, married with Franca and father of Sabine, around 10. He meets an air hostess, Nicole. They start a love affair, which Pierre is hiding, but he cannot stand staying away from her.",/nYo083NgJCAQQByHzYrayxQ5xBV.jpg,1964-04-20,119,The Soft Skin,False,7.2,170,1964,1960,"['Drama', 'Romance']","['Les Films du Carrosse', ""Societé d'Exploitation et de Distribution de Films (SEDIF)"", 'Simar Films']",['FR'],"['FR', '', '']","['en', 'pt', 'fr']"
/q5j9eGUnA9LZkasdv0To2DzqEs.jpg,1785,tt0097884,fr,Milou en Mai,"An eccentric family is re-united during the 1968 general strike in France, after the death of the grandmother.",/bnlsDTtlgvTnpLXg8iNav9b0xXE.jpg,1990-01-24,107,May Fools,False,6.9,69,1990,1990,"['Comedy', 'Romance']","['Ellepi Films', 'Nouvelles Éditions de Films (NEF)', 'TF1 Films Production']","['FR', 'IT']","['IT', '', 'FR']","['fr', 'en']"
/mQC9OxFBGKJmk4tgzpmKO1nIZx5.jpg,1786,tt0092593,fr,Au revoir les enfants,"Au revoir les enfants tells a heartbreaking story of friendship and devastating loss concerning two boys living in Nazi-occupied France. At a provincial Catholic boarding school, the precocious youths enjoy true camaraderie—until a secret is revealed. Based on events from writer-director Malle’s own childhood, the film is a subtle, precisely observed tale of courage, cowardice, and tragic awakening.",/qrHM4mBVresi7UPYh7TWoQFuusd.jpg,1987-10-07,105,Au Revoir les Enfants,False,7.5,553,1987,1980,"['Drama', 'War']","['CNC', 'Nouvelles Éditions de Films (NEF)', 'Stella Films', 'N.E.F. Filmproduktion und Vertriebs (I)', 'Soficas Investimages', 'Images Investissements', 'Sofica Créations', 'MK2 Films', 'RAI']","['DE', 'FR', 'IT']","['FR', '', 'FR', '', '', '', '', 'FR', 'IT']","['en', 'fr', 'de', 'el', 'la']"
/j93wj9apIjxKTbHrX5uK6NTvRH6.jpg,1787,tt0062728,fr,Les Biches,"Bored bisexual millionaire Frédérique picks up a young street artist named Why, and whisks her away to her villa in St. Tropez for the winter season. They soon meet dashing architect Paul and both fall for him, setting in motion a ménage à trois of deception and betrayal.",/aso44GAzBFgw7q4FtbHVHbvJxos.jpg,1968-03-22,100,Les Biches,False,6.2,50,1968,1960,"['Drama', 'Romance']",['Alexandra Films'],"['FR', 'IT']",[''],['fr']
